Child	Father	Father Id
	TMS15F1260P0005	TMS14F1256P0002	49935
	TMS15F1260P0004	TMS14F1256P0002	49935
	TMS15F1260P0003	TMS14F1256P0002	49935
	TMS15F1260P0002	TMS14F1256P0002	49935
	TMS15F1260P0001	TMS14F1256P0002	49935
	TMS15F1259P0012	TMS14F1174P0011	49935
	TMS15F1259P0011	TMS14F1174P0011	49935
	TMS15F1259P0010	TMS14F1174P0011	49935
	TMS15F1259P0009	TMS14F1174P0011	49935
	TMS15F1259P0008	TMS14F1174P0011	49935
	TMS15F1259P0007	TMS14F1174P0011	49935
	TMS15F1259P0006	TMS14F1174P0011	49935
	TMS15F1259P0005	TMS14F1174P0011	49935
	TMS15F1259P0003	TMS14F1174P0011	49935
	TMS15F1259P0002	TMS14F1174P0011	49935
	TMS15F1259P0001	TMS14F1174P0011	49935
	TMS15F1258P0002	TMS14F1340P0004	49930
	TMS15F1258P0001	TMS14F1340P0004	49930
	TMS15F1257P0006	TMS14F1113P0002	49930
	TMS15F1257P0005	TMS14F1113P0002	49930
	TMS15F1257P0004	TMS14F1113P0002	49930
	TMS15F1257P0003	TMS14F1113P0002	49930
	TMS15F1257P0002	TMS14F1113P0002	49930
	TMS15F1257P0001	TMS14F1113P0002	49930
	TMS15F1256P0013	TMS14F1240P0005	49930
	TMS15F1256P0012	TMS14F1240P0005	49930
	TMS15F1256P0011	TMS14F1240P0005	49930
	TMS15F1256P0010	TMS14F1240P0005	49930
	TMS15F1256P0009	TMS14F1240P0005	49930
	TMS15F1256P0008	TMS14F1240P0005	49930
	TMS15F1256P0007	TMS14F1240P0005	49930
	TMS15F1256P0006	TMS14F1240P0005	49930
	TMS15F1256P0005	TMS14F1240P0005	49930
	TMS15F1256P0004	TMS14F1240P0005	49930
	TMS15F1256P0003	TMS14F1240P0005	49930
	TMS15F1256P0002	TMS14F1240P0005	49930
	TMS15F1256P0001	TMS14F1240P0005	49930
	TMS15F1253P0006	TMS14F1241P0002	57099
	TMS15F1253P0005	TMS14F1241P0002	57099
	TMS15F1253P0004	TMS14F1241P0002	57099
	TMS15F1253P0003	TMS14F1241P0002	57099
	TMS15F1253P0002	TMS14F1241P0002	57099
	TMS15F1252P0005	TMS14F1240P0005	58107
	TMS15F1252P0004	TMS14F1240P0005	58107
	TMS15F1252P0003	TMS14F1240P0005	58107
	TMS15F1252P0002	TMS14F1240P0005	58107
	TMS15F1252P0001	TMS14F1240P0005	58107
	TMS15F1250P0013	TMS14F1240P0004	49937
	TMS15F1250P0012	TMS14F1240P0004	49937
	TMS15F1250P0011	TMS14F1240P0004	49937
	TMS15F1250P0007	TMS14F1240P0004	49937
	TMS15F1250P0006	TMS14F1240P0004	49937
	TMS15F1250P0005	TMS14F1240P0004	49937
	TMS15F1250P0004	TMS14F1240P0004	49937
	TMS15F1250P0002	TMS14F1240P0004	49937
	TMS15F1250P0001	TMS14F1240P0004	49937
	TMS15F1249P0002	TMS14F1302P0004	49937
	TMS15F1249P0001	TMS14F1302P0004	49937
	TMS15F1248P0013	TMS14F1240P0005	49937
	TMS15F1248P0012	TMS14F1240P0005	49937
	TMS15F1248P0009	TMS14F1240P0005	49937
	TMS15F1248P0007	TMS14F1240P0005	49937
	TMS15F1248P0006	TMS14F1240P0005	49937
	TMS15F1248P0004	TMS14F1240P0005	49937
	TMS15F1248P0003	TMS14F1240P0005	49937
	TMS15F1248P0001	TMS14F1240P0005	49937
	TMS15F1247P0001	TMS14F1176P0010	49937
	TMS15F1245P0018	TMS14F1176P0010	49924
	TMS15F1245P0013	TMS14F1176P0010	49924
	TMS15F1245P0011	TMS14F1176P0010	49924
	TMS15F1245P0009	TMS14F1176P0010	49924
	TMS15F1245P0008	TMS14F1176P0010	49924
	TMS15F1245P0006	TMS14F1176P0010	49924
	TMS15F1245P0005	TMS14F1176P0010	49924
	TMS15F1245P0004	TMS14F1176P0010	49924
	TMS15F1245P0001	TMS14F1176P0010	49924
	TMS15F1244P0015	TMS14F1240P0005	49924
	TMS15F1244P0013	TMS14F1240P0005	49924
	TMS15F1244P0010	TMS14F1240P0005	49924
	TMS15F1244P0009	TMS14F1240P0005	49924
	TMS15F1244P0006	TMS14F1240P0005	49924
	TMS15F1244P0005	TMS14F1240P0005	49924
	TMS15F1244P0004	TMS14F1240P0005	49924
	TMS15F1244P0001	TMS14F1240P0005	49924
	TMS15F1243P0030	TMS14F1256P0002	49924
	TMS15F1243P0028	TMS14F1256P0002	49924
	TMS15F1243P0027	TMS14F1256P0002	49924
	TMS15F1243P0026	TMS14F1256P0002	49924
	TMS15F1243P0025	TMS14F1256P0002	49924
	TMS15F1243P0024	TMS14F1256P0002	49924
	TMS15F1243P0023	TMS14F1256P0002	49924
	TMS15F1243P0021	TMS14F1256P0002	49924
	TMS15F1243P0020	TMS14F1256P0002	49924
	TMS15F1243P0019	TMS14F1256P0002	49924
	TMS15F1243P0018	TMS14F1256P0002	49924
	TMS15F1243P0017	TMS14F1256P0002	49924
	TMS15F1243P0016	TMS14F1256P0002	49924
	TMS15F1243P0015	TMS14F1256P0002	49924
	TMS15F1243P0013	TMS14F1256P0002	49924
	TMS15F1243P0011	TMS14F1256P0002	49924
	TMS15F1243P0010	TMS14F1256P0002	49924
	TMS15F1243P0007	TMS14F1256P0002	49924
	TMS15F1243P0006	TMS14F1256P0002	49924
	TMS15F1243P0004	TMS14F1256P0002	49924
	TMS15F1243P0003	TMS14F1256P0002	49924
	TMS15F1243P0002	TMS14F1256P0002	49924
	TMS15F1243P0001	TMS14F1256P0002	49924
	TMS15F1242P0010	TMS14F1174P0011	49924
	TMS15F1242P0009	TMS14F1174P0011	49924
	TMS15F1242P0008	TMS14F1174P0011	49924
	TMS15F1242P0004	TMS14F1174P0011	49924
	TMS15F1242P0003	TMS14F1174P0011	49924
	TMS15F1242P0002	TMS14F1174P0011	49924
	TMS15F1241P0020	TMS14F1138P0005	49924
	TMS15F1241P0018	TMS14F1138P0005	49924
	TMS15F1241P0017	TMS14F1138P0005	49924
	TMS15F1241P0016	TMS14F1138P0005	49924
	TMS15F1241P0015	TMS14F1138P0005	49924
	TMS15F1241P0014	TMS14F1138P0005	49924
	TMS15F1241P0013	TMS14F1138P0005	49924
	TMS15F1241P0010	TMS14F1138P0005	49924
	TMS15F1241P0009	TMS14F1138P0005	49924
	TMS15F1241P0008	TMS14F1138P0005	49924
	TMS15F1241P0007	TMS14F1138P0005	49924
	TMS15F1241P0006	TMS14F1138P0005	49924
	TMS15F1241P0005	TMS14F1138P0005	49924
	TMS15F1241P0004	TMS14F1138P0005	49924
	TMS15F1241P0003	TMS14F1138P0005	49924
	TMS15F1241P0001	TMS14F1138P0005	49924
	TMS15F1240P0006	TMS14F1345P0002	57137
	TMS15F1240P0004	TMS14F1345P0002	57137
	TMS15F1240P0003	TMS14F1345P0002	57137
	TMS15F1240P0001	TMS14F1345P0002	57137
	TMS15F1237P0002	TMS14F1174P0011	57083
	TMS15F1237P0001	TMS14F1174P0011	57083
	TMS15F1236P0007	TMS14F1138P0005	57211
	TMS15F1236P0005	TMS14F1138P0005	57211
	TMS15F1236P0004	TMS14F1138P0005	57211
	TMS15F1236P0003	TMS14F1138P0005	57211
	TMS15F1236P0002	TMS14F1138P0005	57211
	TMS15F1236P0001	TMS14F1138P0005	57211
	TMS15F1234P0002	TMS14F1240P0005	57211
	TMS15F1234P0001	TMS14F1240P0005	57211
	TMS15F1233P0008	TMS14F1240P0005	57803
	TMS15F1233P0007	TMS14F1240P0005	57803
	TMS15F1233P0006	TMS14F1240P0005	57803
	TMS15F1233P0005	TMS14F1240P0005	57803
	TMS15F1233P0004	TMS14F1240P0005	57803
	TMS15F1233P0003	TMS14F1240P0005	57803
	TMS15F1233P0002	TMS14F1240P0005	57803
	TMS15F1233P0001	TMS14F1240P0005	57803
	TMS15F1232P0003	TMS14F1138P0005	57803
	TMS15F1232P0002	TMS14F1138P0005	57803
	TMS15F1232P0001	TMS14F1138P0005	57803
	TMS15F1231P0001	TMS14F1240P0005	57967
	TMS15F1230P0028	TMS14F1138P0005	57967
	TMS15F1230P0024	TMS14F1138P0005	57967
	TMS15F1230P0023	TMS14F1138P0005	57967
	TMS15F1230P0021	TMS14F1138P0005	57967
	TMS15F1230P0019	TMS14F1138P0005	57967
	TMS15F1230P0006	TMS14F1138P0005	57967
	TMS15F1230P0005	TMS14F1138P0005	57967
	TMS15F1230P0004	TMS14F1138P0005	57967
	TMS15F1230P0003	TMS14F1138P0005	57967
	TMS15F1230P0002	TMS14F1138P0005	57967
	TMS15F1230P0001	TMS14F1138P0005	57967
	TMS15F1229P0017	TMS14F1157P0002	57967
	TMS15F1229P0015	TMS14F1157P0002	57967
	TMS15F1229P0014	TMS14F1157P0002	57967
	TMS15F1229P0013	TMS14F1157P0002	57967
	TMS15F1229P0012	TMS14F1157P0002	57967
	TMS15F1229P0009	TMS14F1157P0002	57967
	TMS15F1229P0008	TMS14F1157P0002	57967
	TMS15F1229P0007	TMS14F1157P0002	57967
	TMS15F1229P0006	TMS14F1157P0002	57967
	TMS15F1229P0005	TMS14F1157P0002	57967
	TMS15F1229P0004	TMS14F1157P0002	57967
	TMS15F1229P0002	TMS14F1157P0002	57967
	TMS15F1229P0001	TMS14F1157P0002	57967
	TMS15F1228P0013	TMS14F1157P0002	57719
	TMS15F1228P0011	TMS14F1157P0002	57719
	TMS15F1228P0009	TMS14F1157P0002	57719
	TMS15F1228P0006	TMS14F1157P0002	57719
	TMS15F1225P0004	TMS14F1240P0005	57723
	TMS15F1225P0003	TMS14F1240P0005	57723
	TMS15F1225P0002	TMS14F1240P0005	57723
	TMS15F1225P0001	TMS14F1240P0005	57723
	TMS15F1224P0007	TMS14F1176P0006	56946
	TMS15F1224P0006	TMS14F1176P0006	56946
	TMS15F1224P0005	TMS14F1176P0006	56946
	TMS15F1224P0004	TMS14F1176P0006	56946
	TMS15F1224P0003	TMS14F1176P0006	56946
	TMS15F1224P0002	TMS14F1176P0006	56946
	TMS15F1224P0001	TMS14F1176P0006	56946
	TMS15F1223P0009	TMS14F1063P0003	57412
	TMS15F1223P0008	TMS14F1063P0003	57412
	TMS15F1223P0007	TMS14F1063P0003	57412
	TMS15F1223P0006	TMS14F1063P0003	57412
	TMS15F1223P0005	TMS14F1063P0003	57412
	TMS15F1223P0004	TMS14F1063P0003	57412
	TMS15F1223P0003	TMS14F1063P0003	57412
	TMS15F1223P0002	TMS14F1063P0003	57412
	TMS15F1223P0001	TMS14F1063P0003	57412
	TMS15F1222P0003	TMS14F1241P0002	57410
	TMS15F1222P0002	TMS14F1241P0002	57410
	TMS15F1222P0001	TMS14F1241P0002	57410
	TMS15F1221P0003	TMS14F1356P0002	56513
	TMS15F1221P0002	TMS14F1356P0002	56513
	TMS15F1221P0001	TMS14F1356P0002	56513
	TMS15F1220P0011	TMS14F1176P0006	56909
	TMS15F1220P0009	TMS14F1176P0006	56909
	TMS15F1220P0008	TMS14F1176P0006	56909
	TMS15F1220P0007	TMS14F1176P0006	56909
	TMS15F1220P0006	TMS14F1176P0006	56909
	TMS15F1220P0005	TMS14F1176P0006	56909
	TMS15F1220P0004	TMS14F1176P0006	56909
	TMS15F1220P0003	TMS14F1176P0006	56909
	TMS15F1220P0002	TMS14F1176P0006	56909
	TMS15F1220P0001	TMS14F1176P0006	56909
	TMS15F1218P0005	TMS14F1283P0002	57907
	TMS15F1218P0004	TMS14F1283P0002	57907
	TMS15F1218P0003	TMS14F1283P0002	57907
	TMS15F1218P0002	TMS14F1283P0002	57907
	TMS15F1218P0001	TMS14F1283P0002	57907
	TMS15F1217P0004	TMS14F1176P0006	57907
	TMS15F1217P0003	TMS14F1176P0006	57907
	TMS15F1217P0002	TMS14F1176P0006	57907
	TMS15F1217P0001	TMS14F1176P0006	57907
	TMS15F1216P0001	TMS14F1392P0015	57422
	TMS15F1215P0002	TMS14F1063P0003	57422
	TMS15F1215P0001	TMS14F1063P0003	57422
	TMS15F1214P0002	TMS14F1113P0002	57422
	TMS15F1213P0002	TMS14F1283P0002	57422
	TMS15F1213P0001	TMS14F1283P0002	57422
	TMS15F1212P0009	TMS14F1240P0005	57302
	TMS15F1212P0008	TMS14F1240P0005	57302
	TMS15F1212P0007	TMS14F1240P0005	57302
	TMS15F1212P0006	TMS14F1240P0005	57302
	TMS15F1212P0004	TMS14F1240P0005	57302
	TMS15F1212P0003	TMS14F1240P0005	57302
	TMS15F1212P0001	TMS14F1240P0005	57302
	TMS15F1211P0008	TMS14F1176P0006	57302
	TMS15F1211P0004	TMS14F1176P0006	57302
	TMS15F1211P0003	TMS14F1176P0006	57302
	TMS15F1211P0001	TMS14F1176P0006	57302
	TMS15F1210P0004	TMS14F1256P0002	57749
	TMS15F1210P0003	TMS14F1256P0002	57749
	TMS15F1209P0008	TMS14F1176P0006	57749
	TMS15F1209P0007	TMS14F1176P0006	57749
	TMS15F1209P0006	TMS14F1176P0006	57749
	TMS15F1209P0005	TMS14F1176P0006	57749
	TMS15F1209P0004	TMS14F1176P0006	57749
	TMS15F1209P0003	TMS14F1176P0006	57749
	TMS15F1209P0002	TMS14F1176P0006	57749
	TMS15F1209P0001	TMS14F1176P0006	57749
	TMS15F1208P0011	TMS14F1176P0010	57749
	TMS15F1208P0010	TMS14F1176P0010	57749
	TMS15F1208P0009	TMS14F1176P0010	57749
	TMS15F1208P0007	TMS14F1176P0010	57749
	TMS15F1208P0006	TMS14F1176P0010	57749
	TMS15F1208P0005	TMS14F1176P0010	57749
	TMS15F1208P0004	TMS14F1176P0010	57749
	TMS15F1208P0003	TMS14F1176P0010	57749
	TMS15F1208P0002	TMS14F1176P0010	57749
	TMS15F1208P0001	TMS14F1176P0010	57749
	TMS15F1207P0001	TMS14F1383P0002	57409
	TMS15F1205P0005	TMS14F1174P0011	57401
	TMS15F1205P0003	TMS14F1174P0011	57401
	TMS15F1205P0002	TMS14F1174P0011	57401
	TMS15F1204P0005	TMS14F1178P0010	57401
	TMS15F1204P0001	TMS14F1178P0010	57401
	TMS15F1203P0034	TMS14F1240P0005	57401
	TMS15F1203P0031	TMS14F1240P0005	57401
	TMS15F1203P0023	TMS14F1240P0005	57401
	TMS15F1203P0019	TMS14F1240P0005	57401
	TMS15F1203P0018	TMS14F1240P0005	57401
	TMS15F1203P0017	TMS14F1240P0005	57401
	TMS15F1203P0012	TMS14F1240P0005	57401
	TMS15F1203P0009	TMS14F1240P0005	57401
	TMS15F1203P0008	TMS14F1240P0005	57401
	TMS15F1203P0007	TMS14F1240P0005	57401
	TMS15F1203P0006	TMS14F1240P0005	57401
	TMS15F1203P0004	TMS14F1240P0005	57401
	TMS15F1203P0002	TMS14F1240P0005	57401
	TMS15F1203P0001	TMS14F1240P0005	57401
	TMS15F1202P0005	TMS14F1063P0003	57401
	TMS15F1202P0004	TMS14F1063P0003	57401
	TMS15F1202P0003	TMS14F1063P0003	57401
	TMS15F1202P0002	TMS14F1063P0003	57401
	TMS15F1202P0001	TMS14F1063P0003	57401
	TMS15F1201P0021	TMS14F1356P0002	57401
	TMS15F1201P0019	TMS14F1356P0002	57401
	TMS15F1201P0016	TMS14F1356P0002	57401
	TMS15F1201P0014	TMS14F1356P0002	57401
	TMS15F1201P0013	TMS14F1356P0002	57401
	TMS15F1201P0009	TMS14F1356P0002	57401
	TMS15F1201P0007	TMS14F1356P0002	57401
	TMS15F1201P0005	TMS14F1356P0002	57401
	TMS15F1201P0002	TMS14F1356P0002	57401
	TMS15F1201P0001	TMS14F1356P0002	57401
	TMS15F1200P0004	TMS14F1176P0006	57401
	TMS15F1200P0002	TMS14F1176P0006	57401
	TMS15F1200P0001	TMS14F1176P0006	57401
	TMS15F1199P0013	TMS14F1240P0005	57534
	TMS15F1199P0010	TMS14F1240P0005	57534
	TMS15F1199P0009	TMS14F1240P0005	57534
	TMS15F1199P0008	TMS14F1240P0005	57534
	TMS15F1199P0007	TMS14F1240P0005	57534
	TMS15F1199P0006	TMS14F1240P0005	57534
	TMS15F1199P0005	TMS14F1240P0005	57534
	TMS15F1199P0004	TMS14F1240P0005	57534
	TMS15F1199P0002	TMS14F1240P0005	57534
	TMS15F1198P0021	TMS14F1176P0010	57534
	TMS15F1198P0020	TMS14F1176P0010	57534
	TMS15F1198P0018	TMS14F1176P0010	57534
	TMS15F1198P0017	TMS14F1176P0010	57534
	TMS15F1198P0014	TMS14F1176P0010	57534
	TMS15F1198P0013	TMS14F1176P0010	57534
	TMS15F1198P0011	TMS14F1176P0010	57534
	TMS15F1198P0010	TMS14F1176P0010	57534
	TMS15F1198P0007	TMS14F1176P0010	57534
	TMS15F1198P0006	TMS14F1176P0010	57534
	TMS15F1198P0003	TMS14F1176P0010	57534
	TMS15F1198P0002	TMS14F1176P0010	57534
	TMS15F1198P0001	TMS14F1176P0010	57534
	TMS15F1197P0025	TMS14F1176P0006	57534
	TMS15F1197P0023	TMS14F1176P0006	57534
	TMS15F1197P0022	TMS14F1176P0006	57534
	TMS15F1197P0020	TMS14F1176P0006	57534
	TMS15F1197P0019	TMS14F1176P0006	57534
	TMS15F1197P0017	TMS14F1176P0006	57534
	TMS15F1197P0016	TMS14F1176P0006	57534
	TMS15F1197P0015	TMS14F1176P0006	57534
	TMS15F1197P0014	TMS14F1176P0006	57534
	TMS15F1197P0013	TMS14F1176P0006	57534
	TMS15F1197P0012	TMS14F1176P0006	57534
	TMS15F1197P0011	TMS14F1176P0006	57534
	TMS15F1197P0010	TMS14F1176P0006	57534
	TMS15F1197P0009	TMS14F1176P0006	57534
	TMS15F1197P0008	TMS14F1176P0006	57534
	TMS15F1197P0007	TMS14F1176P0006	57534
	TMS15F1197P0006	TMS14F1176P0006	57534
	TMS15F1197P0005	TMS14F1176P0006	57534
	TMS15F1197P0004	TMS14F1176P0006	57534
	TMS15F1197P0003	TMS14F1176P0006	57534
	TMS15F1197P0002	TMS14F1176P0006	57534
	TMS15F1197P0001	TMS14F1176P0006	57534
	TMS15F1196P0019	TMS14F1157P0002	57875
	TMS15F1196P0018	TMS14F1157P0002	57875
	TMS15F1196P0017	TMS14F1157P0002	57875
	TMS15F1196P0016	TMS14F1157P0002	57875
	TMS15F1196P0015	TMS14F1157P0002	57875
	TMS15F1196P0014	TMS14F1157P0002	57875
	TMS15F1196P0013	TMS14F1157P0002	57875
	TMS15F1196P0012	TMS14F1157P0002	57875
	TMS15F1196P0011	TMS14F1157P0002	57875
	TMS15F1196P0010	TMS14F1157P0002	57875
	TMS15F1196P0009	TMS14F1157P0002	57875
	TMS15F1196P0008	TMS14F1157P0002	57875
	TMS15F1196P0007	TMS14F1157P0002	57875
	TMS15F1196P0006	TMS14F1157P0002	57875
	TMS15F1196P0005	TMS14F1157P0002	57875
	TMS15F1196P0004	TMS14F1157P0002	57875
	TMS15F1196P0003	TMS14F1157P0002	57875
	TMS15F1196P0002	TMS14F1157P0002	57875
	TMS15F1196P0001	TMS14F1157P0002	57875
	TMS15F1195P0010	TMS14F1157P0002	57158
	TMS15F1195P0009	TMS14F1157P0002	57158
	TMS15F1195P0008	TMS14F1157P0002	57158
	TMS15F1195P0007	TMS14F1157P0002	57158
	TMS15F1195P0006	TMS14F1157P0002	57158
	TMS15F1195P0005	TMS14F1157P0002	57158
	TMS15F1195P0004	TMS14F1157P0002	57158
	TMS15F1195P0003	TMS14F1157P0002	57158
	TMS15F1195P0002	TMS14F1157P0002	57158
	TMS15F1195P0001	TMS14F1157P0002	57158
	TMS15F1192P0002	TMS14F1347P0007	57541
	TMS15F1192P0001	TMS14F1347P0007	57541
	TMS15F1191P0003	TMS14F1085P0003	57545
	TMS15F1191P0001	TMS14F1085P0003	57545
	TMS15F1190P0011	TMS14F1138P0005	57589
	TMS15F1190P0010	TMS14F1138P0005	57589
	TMS15F1190P0009	TMS14F1138P0005	57589
	TMS15F1190P0008	TMS14F1138P0005	57589
	TMS15F1190P0007	TMS14F1138P0005	57589
	TMS15F1190P0006	TMS14F1138P0005	57589
	TMS15F1190P0005	TMS14F1138P0005	57589
	TMS15F1190P0004	TMS14F1138P0005	57589
	TMS15F1190P0003	TMS14F1138P0005	57589
	TMS15F1190P0002	TMS14F1138P0005	57589
	TMS15F1190P0001	TMS14F1138P0005	57589
	TMS15F1189P0002	TMS14F1138P0005	57500
	TMS15F1189P0001	TMS14F1138P0005	57500
	TMS15F1188P0004	TMS14F1256P0002	57499
	TMS15F1188P0003	TMS14F1256P0002	57499
	TMS15F1188P0002	TMS14F1256P0002	57499
	TMS15F1188P0001	TMS14F1256P0002	57499
	TMS15F1186P0002	TMS14F1174P0011	57545
	TMS15F1186P0001	TMS14F1174P0011	57545
	TMS15F1185P0003	TMS14F1174P0011	57903
	TMS15F1185P0002	TMS14F1174P0011	57903
	TMS15F1182P0004	TMS14F1256P0002	57855
	TMS15F1182P0003	TMS14F1256P0002	57855
	TMS15F1182P0002	TMS14F1256P0002	57855
	TMS15F1182P0001	TMS14F1256P0002	57855
	TMS15F1181P0009	TMS14F1091P0008	57807
	TMS15F1181P0008	TMS14F1091P0008	57807
	TMS15F1181P0007	TMS14F1091P0008	57807
	TMS15F1181P0006	TMS14F1091P0008	57807
	TMS15F1181P0005	TMS14F1091P0008	57807
	TMS15F1181P0004	TMS14F1091P0008	57807
	TMS15F1181P0003	TMS14F1091P0008	57807
	TMS15F1181P0002	TMS14F1091P0008	57807
	TMS15F1181P0001	TMS14F1091P0008	57807
	TMS15F1180P0002	TMS14F1174P0011	57807
	TMS15F1180P0001	TMS14F1174P0011	57807
	TMS15F1179P0053	TMS14F1256P0002	57807
	TMS15F1179P0051	TMS14F1256P0002	57807
	TMS15F1179P0050	TMS14F1256P0002	57807
	TMS15F1179P0049	TMS14F1256P0002	57807
	TMS15F1179P0048	TMS14F1256P0002	57807
	TMS15F1179P0047	TMS14F1256P0002	57807
	TMS15F1179P0046	TMS14F1256P0002	57807
	TMS15F1179P0045	TMS14F1256P0002	57807
	TMS15F1179P0043	TMS14F1256P0002	57807
	TMS15F1179P0042	TMS14F1256P0002	57807
	TMS15F1179P0040	TMS14F1256P0002	57807
	TMS15F1179P0038	TMS14F1256P0002	57807
	TMS15F1179P0037	TMS14F1256P0002	57807
	TMS15F1179P0036	TMS14F1256P0002	57807
	TMS15F1179P0035	TMS14F1256P0002	57807
	TMS15F1179P0033	TMS14F1256P0002	57807
	TMS15F1179P0032	TMS14F1256P0002	57807
	TMS15F1179P0030	TMS14F1256P0002	57807
	TMS15F1179P0029	TMS14F1256P0002	57807
	TMS15F1179P0027	TMS14F1256P0002	57807
	TMS15F1179P0025	TMS14F1256P0002	57807
	TMS15F1179P0024	TMS14F1256P0002	57807
	TMS15F1179P0023	TMS14F1256P0002	57807
	TMS15F1179P0022	TMS14F1256P0002	57807
	TMS15F1179P0021	TMS14F1256P0002	57807
	TMS15F1179P0020	TMS14F1256P0002	57807
	TMS15F1179P0018	TMS14F1256P0002	57807
	TMS15F1179P0017	TMS14F1256P0002	57807
	TMS15F1179P0016	TMS14F1256P0002	57807
	TMS15F1179P0015	TMS14F1256P0002	57807
	TMS15F1179P0014	TMS14F1256P0002	57807
	TMS15F1179P0013	TMS14F1256P0002	57807
	TMS15F1179P0012	TMS14F1256P0002	57807
	TMS15F1179P0011	TMS14F1256P0002	57807
	TMS15F1179P0010	TMS14F1256P0002	57807
	TMS15F1179P0009	TMS14F1256P0002	57807
	TMS15F1179P0008	TMS14F1256P0002	57807
	TMS15F1179P0005	TMS14F1256P0002	57807
	TMS15F1179P0002	TMS14F1256P0002	57807
	TMS15F1179P0001	TMS14F1256P0002	57807
	TMS15F1178P0003	TMS14F1174P0011	57852
	TMS15F1178P0002	TMS14F1174P0011	57852
	TMS15F1177P0023	TMS14F1138P0005	57852
	TMS15F1177P0022	TMS14F1138P0005	57852
	TMS15F1177P0021	TMS14F1138P0005	57852
	TMS15F1177P0020	TMS14F1138P0005	57852
	TMS15F1177P0019	TMS14F1138P0005	57852
	TMS15F1177P0018	TMS14F1138P0005	57852
	TMS15F1177P0017	TMS14F1138P0005	57852
	TMS15F1177P0015	TMS14F1138P0005	57852
	TMS15F1177P0013	TMS14F1138P0005	57852
	TMS15F1177P0011	TMS14F1138P0005	57852
	TMS15F1177P0010	TMS14F1138P0005	57852
	TMS15F1177P0008	TMS14F1138P0005	57852
	TMS15F1177P0007	TMS14F1138P0005	57852
	TMS15F1177P0006	TMS14F1138P0005	57852
	TMS15F1177P0005	TMS14F1138P0005	57852
	TMS15F1177P0004	TMS14F1138P0005	57852
	TMS15F1177P0002	TMS14F1138P0005	57852
	TMS15F1177P0001	TMS14F1138P0005	57852
	TMS15F1175P0002	TMS14F1283P0002	57882
	TMS15F1175P0001	TMS14F1283P0002	57882
	TMS15F1174P0003	TMS14F1174P0011	57882
	TMS15F1174P0002	TMS14F1174P0011	57882
	TMS15F1174P0001	TMS14F1174P0011	57882
	TMS15F1173P0009	TMS14F1157P0002	57882
	TMS15F1173P0007	TMS14F1157P0002	57882
	TMS15F1173P0005	TMS14F1157P0002	57882
	TMS15F1173P0004	TMS14F1157P0002	57882
	TMS15F1173P0003	TMS14F1157P0002	57882
	TMS15F1173P0002	TMS14F1157P0002	57882
	TMS15F1173P0001	TMS14F1157P0002	57882
	TMS15F1172P0013	TMS14F1138P0005	57882
	TMS15F1172P0012	TMS14F1138P0005	57882
	TMS15F1172P0011	TMS14F1138P0005	57882
	TMS15F1172P0010	TMS14F1138P0005	57882
	TMS15F1172P0009	TMS14F1138P0005	57882
	TMS15F1172P0008	TMS14F1138P0005	57882
	TMS15F1172P0006	TMS14F1138P0005	57882
	TMS15F1172P0005	TMS14F1138P0005	57882
	TMS15F1172P0004	TMS14F1138P0005	57882
	TMS15F1172P0003	TMS14F1138P0005	57882
	TMS15F1171P0006	TMS14F1256P0002	57882
	TMS15F1171P0005	TMS14F1256P0002	57882
	TMS15F1171P0004	TMS14F1256P0002	57882
	TMS15F1171P0003	TMS14F1256P0002	57882
	TMS15F1171P0002	TMS14F1256P0002	57882
	TMS15F1171P0001	TMS14F1256P0002	57882
	TMS15F1168P0001	TMS13F1303P0001	48524
	TMS15F1167P0001	TMS13F1212P0007	48524
	TMS15F1165P0003	TMS13F1436P0004	48524
	TMS15F1165P0002	TMS13F1436P0004	48524
	TMS15F1165P0001	TMS13F1436P0004	48524
	TMS15F1164P0001	TMS13F1084P0006	48524
	TMS15F1163P0001	TMS13F1381P0005	48524
	TMS15F1162P0001	TMS13F1307P0011	52412
	TMS15F1160P0010	TMS13F1122P0003	48519
	TMS15F1160P0009	TMS13F1122P0003	48519
	TMS15F1160P0008	TMS13F1122P0003	48519
	TMS15F1160P0007	TMS13F1122P0003	48519
	TMS15F1160P0006	TMS13F1122P0003	48519
	TMS15F1160P0005	TMS13F1122P0003	48519
	TMS15F1160P0004	TMS13F1122P0003	48519
	TMS15F1160P0003	TMS13F1122P0003	48519
	TMS15F1160P0002	TMS13F1122P0003	48519
	TMS15F1159P0008	TMS13F1079P0002	48519
	TMS15F1159P0007	TMS13F1079P0002	48519
	TMS15F1159P0006	TMS13F1079P0002	48519
	TMS15F1159P0005	TMS13F1079P0002	48519
	TMS15F1159P0004	TMS13F1079P0002	48519
	TMS15F1159P0003	TMS13F1079P0002	48519
	TMS15F1159P0002	TMS13F1079P0002	48519
	TMS15F1159P0001	TMS13F1079P0002	48519
	TMS15F1158P0007	TMS13F1381P0005	48519
	TMS15F1158P0006	TMS13F1381P0005	48519
	TMS15F1158P0005	TMS13F1381P0005	48519
	TMS15F1158P0002	TMS13F1381P0005	48519
	TMS15F1158P0001	TMS13F1381P0005	48519
	TMS15F1157P0007	TMS13F1307P0011	48519
	TMS15F1157P0006	TMS13F1307P0011	48519
	TMS15F1157P0004	TMS13F1307P0011	48519
	TMS15F1157P0003	TMS13F1307P0011	48519
